LotArea,MiscVal,GrLivArea,2ndFlrSF,1stFlrSF,Optimal_Cluster
8685.0,0.0,1425.0,0.0,1425.0,0
9272.0,0.0,1749.0,893.0,856.0,2
13426.0,0.0,1779.0,828.0,951.0,2
8340.0,0.0,1388.0,702.0,686.0,2
10385.0,0.0,1282.0,0.0,1282.0,1
7200.0,0.0,864.0,0.0,864.0,1
9930.0,0.0,1762.0,884.0,878.0,2
9468.0,0.0,1755.0,915.0,840.0,2
11088.0,0.0,1358.0,0.0,1358.0,0
8726.0,0.0,1909.0,1037.0,872.0,2
10566.0,0.0,2214.0,1124.0,1090.0,5
21533.0,0.0,2049.0,984.0,1065.0,5
11250.0,0.0,1939.0,869.0,1070.0,2
11250.0,0.0,1995.0,1045.0,950.0,2
4435.0,0.0,848.0,0.0,848.0,1
8810.0,0.0,1390.0,0.0,1390.0,0
8581.0,0.0,1737.0,886.0,851.0,2
8400.0,0.0,1611.0,827.0,784.0,2
8772.0,0.0,1336.0,0.0,1336.0,1
8777.0,420.0,1436.0,676.0,760.0,2
7840.0,0.0,1012.0,0.0,1012.0,1
16133.0,0.0,1176.0,0.0,1176.0,1
7162.0,0.0,1724.0,918.0,806.0,2
8050.0,0.0,914.0,0.0,914.0,1
11060.0,0.0,2314.0,1150.0,1164.0,5
3675.0,0.0,1072.0,0.0,1072.0,1
2522.0,0.0,1709.0,739.0,970.0,2
6956.0,0.0,936.0,312.0,624.0,1
7822.0,0.0,1338.0,492.0,846.0,2
8707.0,0.0,1669.0,576.0,1093.0,2
16012.0,0.0,1482.0,0.0,1482.0,0
8248.0,0.0,1414.0,0.0,964.0,1
8088.0,0.0,498.0,0.0,498.0,1
11388.0,0.0,1273.0,218.0,1055.0,1
10890.0,0.0,1551.0,493.0,1058.0,2
6430.0,0.0,1340.0,524.0,816.0,2
7000.0,0.0,1479.0,736.0,743.0,2
4899.0,0.0,1510.0,755.0,755.0,2
9399.0,0.0,1636.0,818.0,818.0,2
10164.0,0.0,1465.0,473.0,992.0,2
6191.0,0.0,1288.0,464.0,824.0,2
21780.0,0.0,1550.0,610.0,940.0,2
12400.0,0.0,1717.0,592.0,1125.0,2
8170.0,0.0,1671.0,549.0,1122.0,2
12320.0,0.0,1609.0,650.0,959.0,2
14210.0,0.0,1801.0,697.0,1104.0,2
15600.0,0.0,2315.0,1037.0,1278.0,5
7288.0,0.0,976.0,0.0,976.0,1
7000.0,0.0,1285.0,424.0,861.0,2
8534.0,0.0,672.0,0.0,672.0,1
7030.0,0.0,641.0,0.0,641.0,1
9060.0,0.0,1638.0,671.0,967.0,2
12366.0,0.0,729.0,0.0,729.0,1
9000.0,0.0,1396.0,336.0,1060.0,1
8520.0,0.0,936.0,360.0,576.0,1
5748.0,0.0,1778.0,0.0,1778.0,0
3842.0,0.0,1646.0,0.0,1646.0,0
23580.0,0.0,1625.0,0.0,1625.0,0
8385.0,0.0,1664.0,0.0,1664.0,0
9116.0,0.0,1491.0,0.0,1491.0,0
11080.0,0.0,1210.0,0.0,1210.0,1
50102.0,0.0,1650.0,0.0,1650.0,0
8098.0,0.0,1403.0,0.0,1403.0,0
13618.0,0.0,1960.0,0.0,1960.0,0
11577.0,0.0,1838.0,0.0,1838.0,0
31250.0,0.0,1600.0,0.0,1600.0,0
7020.0,0.0,1368.0,0.0,1368.0,1
2665.0,0.0,1304.0,688.0,616.0,2
10172.0,0.0,874.0,0.0,874.0,1
11836.0,0.0,1652.0,0.0,1652.0,0
1470.0,0.0,630.0,0.0,630.0,1
1484.0,0.0,1092.0,546.0,546.0,2
13384.0,0.0,1360.0,0.0,1360.0,0
1533.0,0.0,1092.0,546.0,546.0,2
1526.0,0.0,1092.0,546.0,546.0,2
1936.0,0.0,1092.0,546.0,546.0,2
1894.0,0.0,1092.0,546.0,546.0,2
20000.0,0.0,1224.0,0.0,1224.0,1
10441.0,700.0,970.0,0.0,970.0,1
9627.0,0.0,2000.0,1004.0,996.0,2
